Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,1,21,Deleu ,-,OH,0,0,0,0,-,-100,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,1,22,Verhelst ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,2,1,Bertels ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,2,2,Van Sas ,-,S,0,0,0,0,-,-100,0,0,0,0,-,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,0,0,-,5,0,3,8,62.5
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,2,3,Herbots ,C,OH,8,7,0,1,-,35,7,0,9,16,43.75,0,1,0,1,-100,1,0,2,3,33.33,5,0,6,11,45.45,4,0,5,80,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,2,4,Lemmens ,-,MB,3,2,1,0,-,6.25,2,0,4,6,33.33,1,2,4,7,-14.29,0,0,3,3,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,2,7,Koulberg ,-,MB,1,1,0,0,-,-25,1,0,1,2,50,0,3,1,4,-75,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,1,0,1,-100
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,2,8,Nagels ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,2,9,Demeyer ,-,OH,2,1,0,1,-,-10,1,3,1,5,-40,0,0,1,1,0,1,0,3,4,25,1,0,2,3,33.33,4,0,4,100,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,2,10,Martin ,-,O,5,5,0,0,-,21.43,5,2,4,11,27.27,0,0,1,1,0,0,0,2,2,0,0,0,0,0,-,4,0,5,80,0,0,1,1,0
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,2,12,Krenicky ,-,S,1,1,0,0,-,14.29,1,0,0,1,100,0,0,0,0,-,0,0,6,6,0,0,0,1,1,0,2,0,4,50,9,1,18,28,28.57
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,2,16,Debouck ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,2,18,Rampelberg ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,0,4,6,33.33,4,1,6,50,1,0,6,7,14.29
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,2,20,Fransen ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,2,21,Deleu ,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,1,0,1,2,50,1,0,1,100,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,2,22,Verhelst ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,3,1,Bertels ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,3,2,Van Sas ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,3,3,Herbots ,C,OH,8,6,1,1,-,8,6,3,7,16,18.75,1,1,0,2,0,1,2,4,7,-14.29,2,0,4,6,33.33,3,1,5,40,0,0,1,1,0
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,3,4,Lemmens ,-,MB,1,1,0,0,-,16.67,1,0,0,1,100,0,0,2,2,0,0,0,3,3,0,0,0,0,0,-,0,1,2,-50,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,3,7,Koulberg ,-,MB,1,1,0,0,-,-20,1,0,2,3,33.33,0,2,2,4,-50,0,1,2,3,-33.33,0,0,0,0,-,0,1,2,-50,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,3,8,Nagels ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,5,5,0
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,3,9,Demeyer ,-,OH,1,1,0,0,-,-8.33,1,1,2,4,0,0,1,3,4,-25,0,0,4,4,0,1,0,2,3,33.33,2,3,5,-20,0,0,2,2,0
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,3,10,Martin ,-,O,8,6,1,1,-,28.57,6,2,4,12,33.33,1,0,3,4,25,1,0,4,5,20,0,0,0,0,-,3,0,4,75,0,0,1,1,0
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,3,12,Krenicky ,-,S,0,0,0,0,-,0,0,0,2,2,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,-,3,3,7,0,8,0,19,27,29.63
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,3,16,Debouck ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,3,18,Rampelberg ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,10,11,9.09,5,0,5,100,0,0,4,4,0
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,3,20,Fransen ,-,MB,0,0,0,0,-,-50,0,0,1,1,0,0,1,0,1,-100,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,3,21,Deleu ,-,OH,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,-,0,0,0,0,-,0,1,0,1,-100,1,0,1,100,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,3,22,Verhelst ,-,O,1,1,0,0,-,50,1,0,1,2,50,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,4,1,Bertels ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,4,2,Van Sas ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,4,3,Herbots ,C,OH,6,6,0,0,-,11.11,6,2,8,16,25,0,1,4,5,-20,0,0,6,6,0,2,0,3,5,40,1,0,1,100,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,4,4,Lemmens ,-,MB,5,3,2,0,-,25,3,0,0,3,100,2,1,4,7,14.29,0,0,6,6,0,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,4,7,Koulberg ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,4,8,Nagels ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,4,9,Demeyer ,-,OH,0,0,0,0,-,-16.67,0,0,0,0,-,0,1,1,2,-50,0,0,4,4,0,1,0,1,2,50,3,0,5,60,0,0,1,1,0
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,4,10,Martin ,-,O,3,3,0,0,-,18.18,3,1,5,9,22.22,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,3,0,3,100,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,4,12,Krenicky ,-,S,1,1,0,0,-,0,1,0,0,1,100,0,1,1,2,-50,0,0,4,4,0,0,0,0,0,-,3,0,4,75,6,0,20,26,23.08
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,4,16,Debouck ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,4,18,Rampelberg ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,3,0,6,9,33.33,1,2,7,-14.29,0,0,2,2,0
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,4,20,Fransen ,-,MB,3,0,3,0,-,-7.69,0,0,2,2,0,3,4,2,9,-11.11,0,0,2,2,0,0,0,0,0,-,0,1,2,-50,0,0,1,1,0
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,4,21,Deleu ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,4,22,Verhelst ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,5,1,Bertels ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,5,2,Van Sas ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,5,3,Herbots ,C,OH,4,4,0,0,-,25,4,1,5,10,30,0,0,1,1,0,0,0,1,1,0,0,0,4,4,0,2,1,5,20,0,0,1,1,0
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,5,4,Lemmens ,-,MB,1,1,0,0,-,0,1,0,0,1,100,0,1,0,1,-100,0,0,4,4,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,5,7,Koulberg ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,5,8,Nagels ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,1,0,1,0,2,3,33.33
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,5,9,Demeyer ,-,OH,0,0,0,0,-,0,0,0,2,2,0,0,0,0,0,-,0,0,3,3,0,2,1,0,3,33.33,1,2,3,-33.33,0,0,1,1,0
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,5,10,Martin ,-,O,1,1,0,0,-,0,1,0,4,5,20,0,1,1,2,-50,0,0,0,0,-,0,0,0,0,-,2,0,2,100,0,0,0,0,-
2026,1,2026/6/3,3,1,Nanjing,China,Belgium,Poland,2,3,20 ,25 ,23 ,25 ,13 ,25 ,22 ,25 ,18 ,15 ,5,12,Krenicky ,-,S,2,2,0,0,-,14.29,2,0,0,2,100,0,1,1,2,-50,0,0,3,3,0,0,0,0,0,-,1,0,2,50,2,0,12,14,14.29
